ID;Age;Income;DaysWithoutFrequency;LifetimeValue;NumberOfFrequencies;AttendedClasses;AllowedWeeklyVisitsBySLA;AllowedNumberOfVisitsBySLA;RealNumberOfVisits;NumberOfRenewals;NumberOfReferences;LastPeriodDuration;Recency;EnrollmentDuration_semesters;Monetary;Frequency;Gender;UseByTime;AthleticsActivities;WaterActivities;FitnessActivities;DanceActivities;TeamActivities;RacketActivities;CombatActivities;NatureActivities;SpecialActivities;OtherActivities;HasReferences;Dropout;R_Score;F_Score;M_Score;RFM_Segment;RFM_Score;RFM_Score_Labels
22813;65;1870.0;67;238.6;19.0;0;7.0;62.02;0;2;0;364;702;1.0;238.6;19.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;5;345;12;High Value
22814;25;2320.0;192;105.6;19.0;0;7.0;30.03;7;0;0;180;1014;1.83;57.70491803278688;10.382513661202186;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;1;231;6;Low Value
22815;25;1710.0;76;90.0;12.0;0;7.0;60.97;0;0;0;180;587;1.5;60.0;8.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;1;321;6;Low Value
22816;20;1580.0;20;38.5;4.0;0;7.0;34.02;4;0;0;180;223;0.33;116.66666666666666;12.121212121212121;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;3;433;10;Medium Value
22817;22;2150.0;47;118.6;33.0;0;7.0;67.97;7;0;0;365;1234;0.83;142.89156626506025;39.75903614457832;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;3;253;10;Medium Value
22818;25;2240.0;90;229.0;26.0;0;7.0;60.97;1;1;0;364;1596;1.33;172.18045112781954;19.548872180451127;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;4;4;144;9;Medium Value
22819;29;2290.0;233;119.2;8.0;7;2.0;16.86;1;1;0;180;1739;2.0;59.6;4.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
22820;29;2090.0;14;34.0;6.0;0;7.0;30.03;6;0;0;180;958;0.33;103.03030303030303;18.18181818181818;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;2;242;8;Medium Value
22821;23;2470.0;3;330.6;33.0;27;4.0;33.72;9;1;0;183;3;2.5;132.24;13.2;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;3;533;11;Medium Value
22822;42;2610.0;340;173.2;9.0;0;7.0;60.97;0;1;0;180;1848;2.17;79.81566820276497;4.147465437788019;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;1;2;112;4;Low Value
22823;20;890.0;35;80.0;9.0;0;7.0;60.97;4;0;0;180;556;1.33;60.150375939849624;6.7669172932330826;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;1;321;6;Low Value
22824;22;1630.0;79;97.6;13.0;0;7.0;28.98;2;1;0;364;1585;1.17;83.41880341880342;11.111111111111112;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;2;132;6;Low Value
22826;30;2690.0;84;146.6;12.0;12;2.0;17.42;2;1;0;364;1590;1.33;110.22556390977442;9.022556390977444;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
22827;14;0.0;3;916.25;76.0;69;6.0;20.58;6;1;0;183;3;2.33;393.24034334763945;32.61802575107296;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;5;555;15;High Value
22828;26;2440.0;2;227.4;20.0;0;7.0;17.01;5;5;0;183;2;9.67;23.516028955532576;2.0682523267838677;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;1;1;511;7;Low Value
22829;35;2660.0;52;61.1;1.0;0;4.0;30.84;1;0;0;183;1109;0.33;185.15151515151516;3.0303030303030303;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;5;215;8;Medium Value
22830;20;1530.0;44;50.0;15.0;0;7.0;60.97;6;0;0;180;555;0.83;60.24096385542169;18.072289156626507;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;1;341;8;Medium Value
22831;25;1890.0;1630;73.6;15.0;0;7.0;28.98;6;5;0;180;1630;9.5;7.747368421052631;1.5789473684210527;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;1;1;111;3;Low Value
22832;20;1550.0;133;147.6;16.0;0;7.0;30.03;2;2;0;180;955;2.67;55.28089887640449;5.992509363295881;0;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;1;221;5;Low Value
22833;25;2220.0;65;204.7;65.0;0;7.0;60.97;19;1;0;364;1571;1.83;111.85792349726775;35.51912568306011;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;5;2;152;8;Medium Value
22834;30;2760.0;170;73.2;13.0;0;7.0;28.98;12;1;0;180;1676;2.0;36.6;6.5;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
22835;42;4300.0;18;68.6;10.0;0;7.0;60.97;7;0;0;365;1205;0.5;137.2;20.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;3;243;9;Medium Value
22836;14;0.0;25;55.4;1.0;1;4.0;16.0;1;0;0;183;418;0.17;325.88235294117646;5.88235294117647;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;5;425;11;Medium Value
22837;25;1630.0;126;83.6;10.0;0;7.0;28.98;4;1;0;180;1632;1.33;62.85714285714285;7.518796992481203;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
22838;23;1800.0;19;66.0;3.0;0;7.0;55.02;4;0;0;180;161;0.33;200.0;9.09090909090909;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;2;5;425;11;Medium Value
22839;15;0.0;42;211.8;16.0;0;7.0;59.01;3;0;0;180;245;1.0;211.8;16.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;4;4;5;445;13;High Value
22840;80;6470.0;205;86.8;41.0;0;7.0;60.97;0;1;0;365;1392;3.83;22.66318537859008;10.704960835509139;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;1;131;5;Low Value
22841;28;2230.0;35;186.1;25.0;0;7.0;60.97;5;0;0;181;1309;1.17;159.05982905982907;21.36752136752137;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;4;244;10;Medium Value
22842;29;3260.0;64;113.6;4.0;4;2.0;17.72;0;0;0;365;1429;0.5;227.2;8.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;5;125;8;Medium Value
22843;21;1570.0;46;75.4;27.0;0;7.0;60.97;16;0;0;364;526;0.67;112.53731343283582;40.298507462686565;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;2;352;10;Medium Value
22844;20;1950.0;327;267.6;1.0;0;7.0;60.97;0;2;0;364;1120;1.83;146.22950819672133;0.5464480874316939;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;1;4;214;7;Low Value
22845;44;4020.0;34;159.5;30.0;0;7.0;60.97;6;1;0;183;358;2.33;68.45493562231759;12.875536480686694;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;1;431;8;Medium Value
22846;31;900.0;115;404.2;37.0;0;7.0;60.97;0;2;0;365;1302;3.0;134.73333333333332;12.333333333333334;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;3;3;233;8;Medium Value
22847;23;2580.0;59;60.0;14.0;0;7.0;60.97;1;0;0;364;539;0.67;89.55223880597015;20.8955223880597;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;2;342;9;Medium Value
22848;2;0.0;92;194.6;5.0;4;2.0;17.42;0;2;0;364;754;1.17;166.32478632478632;4.273504273504273;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;4;314;8;Medium Value
22849;19;1560.0;27;53.6;2.0;0;7.0;30.03;3;0;0;183;1099;0.33;162.4242424242424;6.0606060606060606;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;4;224;8;Medium Value
22850;32;2100.0;30;1200.6;249.0;0;7.0;59.01;4;3;0;180;233;7.17;167.44769874476987;34.72803347280335;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;4;454;13;High Value
22851;4;0.0;5;722.1;48.0;48;2.0;17.42;7;2;0;183;5;3.17;227.79179810725554;15.141955835962145;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;5;535;13;High Value
22852;2;0.0;6;58.1;3.0;3;2.0;6.0;3;0;0;183;761;0.17;341.7647058823529;17.64705882352941;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;5;345;12;High Value
22853;28;2600.0;2;71.6;22.0;0;7.0;30.03;8;0;0;180;937;0.5;143.2;44.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;3;353;11;Medium Value
22854;27;2590.0;239;121.25;13.0;0;7.0;60.97;0;0;0;181;1457;1.67;72.60479041916167;7.784431137724551;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
22855;55;5460.0;167;308.15;22.0;0;7.0;60.97;0;2;0;183;1567;3.0;102.71666666666665;7.333333333333333;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
22856;22;1310.0;99;119.2;20.0;0;7.0;28.98;1;1;0;364;1605;2.0;59.6;10.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
22857;21;1390.0;36;102.4;13.0;0;7.0;21.0;4;0;0;183;829;1.0;102.4;13.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;2;332;8;Medium Value
22858;34;2190.0;21;297.3;25.0;0;7.0;30.03;4;4;0;183;21;7.5;39.64;3.3333333333333335;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;1;511;7;Low Value
22859;44;3690.0;37;127.35;10.0;8;2.0;17.42;6;1;0;183;1463;0.83;153.43373493975903;12.048192771084338;0;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;3;4;134;8;Medium Value
22860;43;6000.0;23;1285.4;42.0;0;7.0;59.01;3;2;0;180;226;5.17;248.6266924564797;8.123791102514508;1;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;5;425;11;Medium Value
22861;19;2060.0;24;45.1;3.0;0;7.0;39.97;3;0;0;180;197;0.33;136.66666666666666;9.09090909090909;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;3;423;9;Medium Value
22862;26;2390.0;292;47.2;4.0;0;7.0;28.98;3;1;0;183;1798;1.83;25.792349726775956;2.1857923497267757;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
22863;24;2260.0;43;227.75;43.0;13;7.0;67.97;5;1;0;364;500;3.33;68.3933933933934;12.912912912912912;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;3;1;431;8;Medium Value
22864;40;4530.0;105;272.15;39.0;0;7.0;62.02;2;2;0;183;105;4.0;68.0375;9.75;0;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;2;1;521;8;Medium Value
22865;24;1930.0;29;263.6;82.0;0;7.0;60.97;13;2;0;364;822;2.0;131.8;41.0;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;5;3;353;11;Medium Value
22866;3;0.0;5;980.6;24.0;20;2.0;17.14;3;3;0;183;5;4.83;203.02277432712216;4.968944099378882;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;5;515;11;Medium Value
22867;23;2160.0;209;143.2;12.0;0;7.0;28.98;1;1;0;180;1715;2.17;65.99078341013825;5.529953917050691;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
22868;48;2350.0;106;180.2;10.0;0;7.0;42.0;0;0;0;364;220;1.0;180.2;10.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;4;424;10;Medium Value
22869;58;6930.0;24;150.4;17.0;15;2.0;16.86;4;0;0;180;257;0.83;181.20481927710844;20.481927710843376;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;4;444;12;High Value
22870;21;1930.0;250;338.2;106.0;0;7.0;30.03;3;3;0;183;1072;5.17;65.41586073500967;20.502901353965186;1;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;1;241;7;Low Value
22871;19;1120.0;46;83.6;15.0;0;7.0;60.97;1;0;0;365;1256;1.67;50.05988023952096;8.982035928143713;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;1;221;5;Low Value
22872;19;1560.0;88;561.8;50.0;0;7.0;60.97;0;2;0;365;1275;3.17;177.22397476340694;15.772870662460567;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;4;4;244;10;Medium Value
22874;22;1650.0;37;51.6;11.0;0;7.0;60.97;11;0;0;183;1463;0.5;103.2;22.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;2;142;7;Low Value
22875;4;0.0;6;418.8;12.0;7;2.0;17.42;0;3;0;364;6;6.33;66.1611374407583;1.8957345971563981;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;1;511;7;Low Value
22876;33;3450.0;44;140.4;16.0;0;7.0;60.97;7;0;0;180;217;1.0;140.4;16.0;0;0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;3;443;11;Medium Value
22877;23;1530.0;27;43.6;2.0;0;7.0;30.03;2;0;0;180;945;0.17;256.4705882352941;11.76470588235294;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;5;335;11;Medium Value
22878;27;2980.0;118;121.5;2.0;0;7.0;56.0;0;1;0;183;118;1.0;121.5;2.0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;1;3;513;9;Medium Value
22879;20;1820.0;110;61.6;19.0;0;7.0;28.98;6;1;0;180;1616;1.0;61.6;19.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;1;141;6;Low Value
22880;24;2350.0;123;252.5;17.0;0;7.0;60.97;0;5;0;180;296;8.33;30.312124849939977;2.0408163265306123;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;1;411;6;Low Value
22881;22;2220.0;43;315.8;74.0;0;7.0;34.02;5;2;0;183;43;4.33;72.93302540415705;17.090069284064665;1;1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;4;2;542;11;Medium Value
22882;2;0.0;34;330.4;16.0;16;2.0;17.42;2;0;0;364;148;1.83;180.54644808743168;8.743169398907103;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;2;4;424;10;Medium Value
22883;26;1800.0;13;101.5;34.0;0;7.0;60.97;8;0;0;180;155;0.83;122.28915662650603;40.96385542168675;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;3;453;12;High Value
22884;53;5640.0;19;135.2;38.0;0;7.0;60.97;26;0;0;180;192;0.67;201.79104477611938;56.71641791044776;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;5;455;14;High Value
22885;15;0.0;88;592.2;37.0;33;3.0;25.29;0;1;0;180;660;3.17;186.813880126183;11.67192429022082;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;5;335;11;Medium Value
22886;9;0.0;128;291.8;21.0;26;2.0;17.42;0;2;0;180;639;1.67;174.73053892215572;12.574850299401199;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;4;334;10;Medium Value
22887;22;2560.0;146;43.6;6.0;0;7.0;28.98;7;1;0;180;1652;1.0;43.6;6.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;1;121;4;Low Value
22888;31;4380.0;8;1794.4;263.0;0;7.0;60.97;11;5;0;183;8;10.0;179.44;26.3;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;5;4;554;14;High Value
22889;42;2710.0;24;85.6;5.0;0;7.0;30.03;1;0;0;180;891;0.5;171.2;10.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;4;324;9;Medium Value
22890;35;2410.0;307;230.7;7.0;7;2.0;16.86;0;1;0;180;1815;2.17;106.31336405529954;3.2258064516129035;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;2;112;4;Low Value
22891;23;2176.851112764662;20;134.9;21.0;0;7.0;39.97;9;0;0;180;281;1.0;134.9;21.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;4;3;443;11;Medium Value
22892;30;2800.0;106;91.6;24.0;0;7.0;28.98;6;1;0;180;1612;1.0;91.6;24.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;2;142;7;Low Value
22893;18;1550.0;31;205.2;19.0;0;7.0;52.01;2;1;0;183;31;1.0;205.2;19.0;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;4;5;545;14;High Value
22894;22;990.0;36;86.5;12.0;0;7.0;60.97;8;2;0;180;547;2.5;34.6;4.8;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;1;1;311;5;Low Value
22895;20;2040.0;0;217.1;10.0;0;7.0;60.97;0;1;0;364;0;2.33;93.17596566523605;4.291845493562231;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;5;1;2;512;8;Medium Value
22896;43;2800.0;53;1261.6;35.0;22;1.0;8.71;1;1;0;365;1265;3.33;378.8588588588588;10.51051051051051;0;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;2;3;5;235;10;Medium Value
22897;20;1860.0;90;222.5;16.0;0;7.0;60.97;1;2;0;364;883;1.67;133.23353293413174;9.580838323353294;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;3;2;3;323;8;Medium Value
22898;26;2280.0;50;116.1;55.0;0;7.0;17.99;7;1;0;183;1556;1.0;116.1;55.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;5;3;153;9;Medium Value
22899;25;1670.0;337;47.2;1.0;0;7.0;28.98;1;1;0;183;1843;2.0;23.6;0.5;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
22900;21;1590.0;154;121.5;45.0;0;7.0;35.0;13;1;0;180;154;2.17;55.99078341013825;20.737327188940093;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;4;4;1;441;9;Medium Value
22901;22;2530.0;59;86.65;14.0;0;7.0;60.97;1;0;0;364;539;0.67;129.32835820895522;20.8955223880597;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;4;3;343;10;Medium Value
22902;21;880.0;323;75.6;7.0;0;7.0;51.03;0;2;0;181;1657;2.17;34.83870967741935;3.2258064516129035;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
22903;44;3220.0;106;269.6;32.0;19;2.0;17.42;0;2;1;364;899;2.33;115.70815450643778;13.733905579399142;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;3;3;3;333;9;Medium Value
22904;20;1820.0;34;256.8;34.0;0;7.0;62.02;2;1;0;365;1374;3.0;85.60000000000001;11.333333333333334;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;3;2;132;6;Low Value
22905;25;1950.0;125;251.2;34.0;33;2.0;17.42;0;1;0;364;1631;2.0;125.6;17.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;4;3;143;8;Medium Value
22906;24;2050.0;35;479.1;115.0;14;7.0;24.99;4;2;0;183;828;3.0;159.70000000000002;38.333333333333336;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;3;5;4;354;12;High Value
22907;24;1980.0;566;140.6;6.0;0;7.0;60.97;0;1;0;365;1464;3.33;42.22222222222222;1.8018018018018018;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;1;1;1;111;3;Low Value
22908;28;2650.0;66;300.0;15.0;9;2.0;17.42;0;2;0;180;239;5.33;56.28517823639775;2.8142589118198873;1;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;1;1;411;6;Low Value
22909;28;3050.0;526;285.1;18.0;0;7.0;21.98;0;4;0;183;983;6.83;41.742313323572475;2.6354319180087846;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;2;1;1;211;4;Low Value
22910;23;2070.0;84;387.7;64.0;1;7.0;28.0;4;3;0;364;125;5.0;77.53999999999999;12.8;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;5;3;2;532;10;Medium Value
22911;20;1660.0;11;213.1;86.0;0;7.0;60.97;13;1;0;183;335;2.5;85.24;34.4;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;2;452;11;Medium Value
22912;5;0.0;10;113.6;3.0;3;2.0;16.28;3;1;0;183;1461;0.67;169.55223880597012;4.477611940298507;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1;4;114;6;Low Value
22913;14;0.0;142;209.1;18.0;0;2.0;17.42;0;1;0;183;1570;1.67;125.20958083832336;10.778443113772456;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1;1;3;3;133;7;Low Value
22914;39;3530.0;66;258.6;14.0;9;1.0;8.71;2;2;0;364;859;2.0;129.3;7.0;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;2;3;323;8;Medium Value
22915;15;0.0;53;251.1;24.0;24;2.0;17.42;1;0;0;181;1297;1.33;188.796992481203;18.045112781954888;0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;5;245;11;Medium Value
22916;32;1530.0;3;300.2;89.0;0;7.0;60.97;24;1;0;183;3;1.67;179.76047904191617;53.293413173652695;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;5;4;554;14;High Value
22917;12;0.0;18;381.6;115.0;35;7.0;60.97;27;0;0;365;1205;1.33;286.9172932330827;86.46616541353383;0;1;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;5;5;255;12;High Value
22919;43;3850.0;38;442.2;66.0;0;7.0;60.97;2;2;0;365;1248;3.0;147.4;22.0;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;4;4;244;10;Medium Value
22920;34;2470.0;138;379.3;30.0;30;2.0;17.42;0;1;0;181;1382;3.5;108.37142857142858;8.571428571428571;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;2;2;122;5;Low Value
22921;23;1580.0;57;83.6;12.0;0;7.0;59.01;2;0;0;180;629;1.0;83.6;12.0;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;3;3;2;332;8;Medium Value
22922;32;1220.0;1;183.4;23.0;0;7.0;60.97;11;0;0;364;458;0.83;220.96385542168676;27.710843373493976;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;4;5;5;455;14;High Value
22923;37;2550.0;92;201.1;10.0;10;2.0;17.42;5;1;0;364;1598;1.0;201.1;10.0;0;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;2;5;125;8;Medium Value
22924;21;2190.0;105;262.5;54.0;0;7.0;62.02;2;2;0;183;105;4.17;62.94964028776978;12.949640287769784;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;3;1;531;9;Medium Value
22925;24;1970.0;73;49.6;3.0;0;7.0;60.97;0;0;0;365;1283;0.5;99.2;6.0;1;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;2;2;2;222;6;Low Value
22926;46;3830.0;41;845.6;13.0;13;6.0;52.26;2;2;0;183;41;3.17;266.75078864353316;4.100946372239748;1;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;1;5;515;11;Medium Value
